tijdstip,weg,titel,richting,traject,oorzaak,vertraging_min,lengte_m,lat,lon,start_tijd,file_id
2026-07-18 16:22,A7,Stilstaand verkeer,Westerbroek - Bremen,Tussen Oudeschans (48) en Duitsland.,Door grenscontrole,15.0,2300,53.18038,7.227433,2026-07-18 10:17,10005361413
2026-07-18 16:22,A9,Stilstaand verkeer,Amstelveen - Alkmaar,Tussen knooppunt Rottepolderplein en knooppunt Velsen.,,8.0,2400,52.429626,4.679322,2026-07-18 12:45,10005361674
2026-07-18 16:22,A20,Langzaam rijdend verkeer,Gouda - Hoek van Holland,Tussen knooppunt Gouwe en Nieuwerkerk aan den IJssel (17).,,5.0,2400,51.997955,4.647881,2026-07-18 16:12,10005361995
2026-07-18 16:22,A28,Stilstaand verkeer,Amersfoort - Utrecht,Op de verbindingsweg van de A28 vanuit Amersfoort naar de A27 richting Breda.,,10.0,1100,52.078636,5.1592064,2026-07-18 16:13,10005361999
2026-07-18 17:28,A4,Langzaam rijdend verkeer,Den Haag - Amsterdam,Tussen Leidschendam (8) en knooppunt Hofvliet.,,4.0,2100,52.119797,4.472913,2026-07-18 17:21,10005362014
2026-07-18 17:28,A29,Stilstaand verkeer,Sabina - Rotterdam,Tussen knooppunt Hellegatsplein en de Haringvlietbrug.,Defect voertuig,14.0,2100,51.717537,4.401902,2026-07-18 17:20,10005362013
2026-07-18 17:28,A50,Stilstaand verkeer,Eindhoven - Arnhem,Tussen Oss-Oost (16) en Ravenstein (17).,Ongeval(len),35.0,3600,51.75832,5.626054,2026-07-18 16:35,10005362004
2026-07-18 18:28,A16,Stilstaand verkeer,Breda - Rotterdam,Tussen Dordrecht (20) en de Drechttunnel.,Defect voertuig,10.0,3900,51.803577,4.65031,2026-07-18 17:35,10005362022
2026-07-19 09:03,A1,Stilstaand verkeer,Hengelo - Osnabrück,Tussen De Lutte (34) en Duitsland.,Door grenscontrole,12.0,1800,52.31377,7.043839,2026-07-19 08:57,10005362068
2026-07-19 11:13,A1,Stilstaand verkeer,Hengelo - Osnabrück,Tussen De Lutte (34) en Duitsland.,Door grenscontrole,12.0,2000,52.31377,7.043839,2026-07-19 10:00,10005362078
2026-07-19 11:13,A12,Stilstaand verkeer,Arnhem - Oberhausen,Tussen knooppunt Oud-Dijk en Duitsland.,Door grenscontrole,13.0,1600,51.898357,6.165913,2026-07-19 09:53,10005362077
2026-07-19 11:13,A58,Stilstaand verkeer,Tilburg - Breda,Tussen Ulvenhout (14) en knooppunt Galder.,Bermbrand,22.0,3400,51.526443,4.748713,2026-07-19 10:50,10005362090
2026-07-19 12:45,A1,Stilstaand verkeer,Hengelo - Osnabrück,Tussen De Lutte (34) en Duitsland.,Door grenscontrole,12.0,2000,52.31377,7.043839,2026-07-19 10:00,10005362078
2026-07-19 12:45,A12,Stilstaand verkeer,Arnhem - Oberhausen,Tussen knooppunt Oud-Dijk en Duitsland.,Door grenscontrole,13.0,1900,51.898357,6.165913,2026-07-19 09:53,10005362077
2026-07-19 12:45,A12,Stilstaand verkeer,Duitse grens - Arnhem,Tussen Beek (30) en Duiven (28).,,29.0,7000,51.94768,6.067752,2026-07-19 11:35,10005362111
2026-07-19 12:45,A18,Stilstaand verkeer,Varsseveld - Zevenaar,Tussen Wehl (2) en knooppunt Oud-Dijk.,,11.0,2200,51.915737,6.137553,2026-07-19 12:39,10005362147
2026-07-19 12:45,A22,Langzaam rijdend verkeer,Velsen - Beverwijk,Tussen knooppunt Velsen en de Velsertunnel.,Extra verkeersdrukte door wegwerkzaamheden elders,5.0,2700,52.46479,4.653628,2026-07-19 12:33,10005362144
2026-07-19 12:45,A28,Langzaam rijdend verkeer,Amersfoort - Utrecht,Tussen Den Dolder (3) en Utrecht-Science Park (2).,Ongeval(len),5.0,2400,52.09757,5.208919,2026-07-19 12:39,10005362148
2026-07-19 12:45,A67,Langzaam rijdend verkeer,Belgische grens - Eindhoven,Tussen Eersel (30) en knooppunt De Hogt.,,6.0,2600,51.398354,5.402808,2026-07-19 12:27,10005362141
2026-07-19 13:44,A1,Stilstaand verkeer,Hengelo - Osnabrück,Tussen De Lutte (34) en Duitsland.,Door grenscontrole,12.0,2000,52.31377,7.043839,2026-07-19 10:00,10005362078
2026-07-19 13:44,A7,Stilstaand verkeer,Knooppunt Zurich - Hoorn,Tussen Breezanddijk en Den Helder (14).,,11.0,3200,52.93327,5.039222,2026-07-19 13:36,10005362178
2026-07-19 13:44,A9,Langzaam rijdend verkeer,Amstelveen - Alkmaar,Tussen knooppunt Rottepolderplein en knooppunt Velsen.,Wegwerkzaamheden,6.0,2700,52.434086,4.674676,2026-07-19 13:37,10005362179
2026-07-19 13:44,A12,Stilstaand verkeer,Arnhem - Oberhausen,Tussen knooppunt Oud-Dijk en Duitsland.,Door grenscontrole,13.0,1500,51.898357,6.165913,2026-07-19 09:53,10005362077
2026-07-19 13:44,A12,Stilstaand verkeer,Duitse grens - Arnhem,Tussen Beek (30) en Duiven (28).,,25.0,5900,51.945316,6.075196,2026-07-19 11:35,10005362111
2026-07-19 13:44,A22,Langzaam rijdend verkeer,Velsen - Beverwijk,Tussen knooppunt Velsen en de Velsertunnel.,Extra verkeersdrukte door wegwerkzaamheden elders,7.0,3600,52.46652,4.653001,2026-07-19 13:30,10005362177
2026-07-19 14:38,A1,Stilstaand verkeer,Hengelo - Osnabrück,Tussen De Lutte (34) en Duitsland.,Door grenscontrole,12.0,2000,52.31377,7.043839,2026-07-19 10:00,10005362078
2026-07-19 14:38,A9,Stilstaand verkeer,Amstelveen - Alkmaar,Tussen knooppunt Rottepolderplein en knooppunt Velsen.,Wegwerkzaamheden,8.0,2500,52.429256,4.679709,2026-07-19 13:59,10005362191
2026-07-19 14:38,A12,Stilstaand verkeer,Arnhem - Oberhausen,Tussen knooppunt Oud-Dijk en Duitsland.,Door grenscontrole,11.0,1600,51.898357,6.165913,2026-07-19 09:53,10005362077
2026-07-19 14:38,A12,Stilstaand verkeer,Duitse grens - Arnhem,Tussen Beek (30) en Zevenaar (29).,,13.0,2400,51.929337,6.109385,2026-07-19 11:35,10005362111
2026-07-19 14:38,A22,Langzaam rijdend verkeer,Velsen - Beverwijk,Tussen knooppunt Velsen en de Velsertunnel.,Extra verkeersdrukte door wegwerkzaamheden elders,6.0,2800,52.46391,4.653947,2026-07-19 13:30,10005362177
2026-07-19 14:38,N59,Langzaam rijdend verkeer,Knooppunt Hellegatsplein - Oude-Tonge,Tussen knooppunt Hellegatsplein en Den Bommel.,,4.0,2300,51.699833,4.293553,2026-07-19 14:30,10005362200
2026-07-19 16:09,A1,Stilstaand verkeer,Hengelo - Osnabrück,Tussen De Lutte (34) en Duitsland.,Door grenscontrole,12.0,2000,52.31377,7.043839,2026-07-19 10:00,10005362078
2026-07-19 16:09,A12,Stilstaand verkeer,Arnhem - Oberhausen,Tussen knooppunt Oud-Dijk en Duitsland.,Door grenscontrole,11.0,1600,51.898357,6.165913,2026-07-19 09:53,10005362077
2026-07-19 17:13,A1,Stilstaand verkeer,Hengelo - Osnabrück,Tussen De Lutte (34) en Duitsland.,Door grenscontrole,12.0,2000,52.31377,7.043839,2026-07-19 10:00,10005362078
2026-07-19 17:13,A12,Stilstaand verkeer,Arnhem - Oberhausen,Tussen knooppunt Oud-Dijk en Duitsland.,Door grenscontrole,11.0,1600,51.898357,6.165913,2026-07-19 09:53,10005362077
2026-07-19 17:13,A76,Stilstaand verkeer,Geleen - Keulen,Tussen Simpelveld (7) en Duitsland.,Door grenscontrole,16.0,1800,50.818733,6.024534,2026-07-19 16:45,10005362232
2026-07-19 18:12,A1,Stilstaand verkeer,Hengelo - Osnabrück,Tussen De Lutte (34) en Duitsland.,Door grenscontrole,12.0,2000,52.31377,7.043839,2026-07-19 10:00,10005362078
2026-07-19 18:12,A12,Stilstaand verkeer,Arnhem - Oberhausen,Tussen knooppunt Oud-Dijk en Duitsland.,Door grenscontrole,11.0,1600,51.898357,6.165913,2026-07-19 09:53,10005362077
2026-07-19 19:18,A12,Stilstaand verkeer,Arnhem - Oberhausen,Tussen Beek (30) en Duitsland.,Door grenscontrole,11.0,1300,51.898357,6.165913,2026-07-19 18:10,10005362245
2026-07-19 20:12,A12,Stilstaand verkeer,Arnhem - Oberhausen,Tussen Beek (30) en Duitsland.,Door grenscontrole,11.0,1300,51.898357,6.165913,2026-07-19 18:10,10005362245
2026-07-19 21:34,A2,Stilstaand verkeer,Maastricht - Eindhoven,Tussen Urmond (48) en Born (47).,Wegwerkzaamheden,23.0,3300,51.03738,5.824861,2026-07-19 21:07,10005362259
2026-07-19 21:34,A12,Stilstaand verkeer,Arnhem - Oberhausen,Tussen Beek (30) en Duitsland.,Door grenscontrole,11.0,1300,51.898357,6.165913,2026-07-19 18:10,10005362245
2026-07-19 22:26,A2,Stilstaand verkeer,Maastricht - Eindhoven,Tussen Urmond (48) en Born (47).,Wegwerkzaamheden,10.0,2500,51.03738,5.824861,2026-07-19 21:07,10005362259
2026-07-20 06:47,A12,Stilstaand verkeer,Arnhem - Utrecht,Op de verbindingsweg van de A12 vanuit Arnhem naar de A50 richting Nijmegen.,Incident op aansluitende weg,8.0,800,52.025124,5.818703,2026-07-20 06:40,10005362282
2026-07-20 06:47,A15,Langzaam rijdend verkeer,Ridderkerk - Europoort,Tussen knooppunt Rozenburg en Havens 5500-5700 (11).,,9.0,3900,51.90986,4.198417,2026-07-20 06:24,10005362275
2026-07-20 06:47,A20,Langzaam rijdend verkeer,Gouda - Hoek van Holland,Tussen knooppunt Gouwe en Nieuwerkerk aan den IJssel (17).,,5.0,2200,51.997955,4.647881,2026-07-20 06:41,10005362283
2026-07-20 06:47,A50,Stilstaand verkeer,Eindhoven - Arnhem,Tussen knooppunt Paalgraven en Ravenstein (17).,,14.0,3100,51.785923,5.648854,2026-07-20 06:33,10005362279
2026-07-20 06:47,N11,Langzaam rijdend verkeer,Bodegraven - Leiden,Tussen Hazerswoude (7) en A4: Zoeterwoude-Rijndijk.,,3.0,2100,52.140472,4.506819,2026-07-20 06:43,10005362286
2026-07-20 09:47,A12,Stilstaand verkeer,Utrecht - Den Haag,Tussen Kanaleneiland (17) en Harmelen (14a).,Bergingswerkzaamheden,16.0,6200,52.076153,5.012003,2026-07-20 07:42,10005362322
2026-07-20 09:47,A12,Stilstaand verkeer,Arnhem - Oberhausen,Tussen knooppunt Oud-Dijk en Duitsland.,Door grenscontrole,12.0,1900,51.898357,6.165913,2026-07-20 08:30,10005362364
2026-07-20 09:47,A15,Stilstaand verkeer,Europoort - Ridderkerk,Tussen Rotterdam-Charlois (19) en Rotterdam-Zuidplein (19a).,Er ligt rommel op de weg,30.0,4900,51.86447,4.494517,2026-07-20 08:47,10005362376
2026-07-20 09:47,A16,Langzaam rijdend verkeer op parallelrijbaan,Breda - Rotterdam,Op de parallelbaan. Tussen knooppunt Ridderkerk-Noord en Capelle a/d IJssel (25).,,6.0,2700,51.90828,4.540079,2026-07-20 09:41,10005362410
2026-07-20 09:47,A50,Langzaam rijdend verkeer,Arnhem - Oss,Tussen knooppunt Valburg en knooppunt Bankhoef.,,8.0,3100,51.842827,5.69446,2026-07-20 09:25,10005362399
2026-07-20 09:47,A50,Langzaam rijdend verkeer,Arnhem - Oss,Tussen knooppunt Ewijk en de Maasbrug.,,6.0,3300,51.801437,5.672049,2026-07-20 09:41,10005362412
2026-07-20 12:33,A1,Stilstaand verkeer,Hengelo - Osnabrück,Tussen De Lutte (34) en Duitsland.,Door grenscontrole,10.0,2500,52.31377,7.043839,2026-07-20 10:13,10005362434
2026-07-20 12:33,A2,Stilstaand verkeer,Utrecht - 's-Hertogenbosch,Tussen Culemborg (13) en de Lingebrug.,Extra verkeersdrukte door wegwerkzaamheden elders,16.0,2400,51.892597,5.19654,2026-07-20 11:56,10005362576
2026-07-20 12:33,A2,Stilstaand verkeer,Eindhoven - Maastricht,Tussen Wildenberg (37a) en Nederweert (39).,Ongeval op provinciale weg,6.0,2100,51.279205,5.682325,2026-07-20 11:57,10005362580
2026-07-20 12:33,A2,Stilstaand verkeer,Maastricht - Eindhoven,Tussen Urmond (48) en Roosteren (46).,,21.0,4800,51.043373,5.826023,2026-07-20 12:15,10005362616
2026-07-20 12:33,A2,Langzaam rijdend verkeer,Maastricht - Eindhoven,Tussen knooppunt Leenderheide en knooppunt Batadorp.,,15.0,6200,51.441322,5.426874,2026-07-20 12:16,10005362620
2026-07-20 12:33,A2,Stilstaand verkeer,'s-Hertogenbosch - Maastricht,Tussen knooppunt Ekkersweijer en knooppunt De Hogt.,,7.0,2600,51.4639,5.406357,2026-07-20 12:16,10005362621
2026-07-20 12:33,A2,Langzaam rijdend verkeer,Utrecht - 's-Hertogenbosch,Tussen Zaltbommel (17) en Kerkdriel (19).,,5.0,2300,51.770195,5.263299,2026-07-20 12:30,10005362647
2026-07-20 12:33,A7,Stilstaand verkeer,Westerbroek - Bremen,Tussen Oudeschans (48) en Duitsland.,Door grenscontrole,17.0,2400,53.18038,7.227433,2026-07-20 10:46,10005362471
2026-07-20 12:33,A9,Stilstaand verkeer,Amstelveen - Alkmaar,Tussen knooppunt Rottepolderplein en knooppunt Velsen.,Wegwerkzaamheden,26.0,3200,52.428886,4.680101,2026-07-20 12:06,10005362599
2026-07-20 12:33,A12,Stilstaand verkeer,Arnhem - Oberhausen,Tussen Zevenaar (29) en Duitsland.,Door grenscontrole,24.0,5400,51.898357,6.165913,2026-07-20 09:34,10005362406
2026-07-20 12:33,A12,Stilstaand verkeer,Duitse grens - Arnhem,Tussen Beek (30) en Duiven (28).,,24.0,7500,51.94572,6.073955,2026-07-20 10:29,10005362451
2026-07-20 12:33,A12,Langzaam rijdend verkeer,Arnhem - Duitse grens,Tussen Duiven (28) en Zevenaar (29).,,5.0,3000,51.944344,6.077568,2026-07-20 12:28,10005362645
2026-07-20 12:33,A16,Langzaam rijdend verkeer,Antwerpen - Breda,Tussen Industriegebied Breda 6000-7000 (1a) en knooppunt Galder.,,6.0,2400,51.50683,4.74416,2026-07-20 12:16,10005362619
2026-07-20 12:33,A16,Langzaam rijdend verkeer,Rotterdam - Breda,Tussen Hendrik-Ido-Ambacht (23) en de Drechttunnel.,,5.0,2900,51.80782,4.649307,2026-07-20 12:18,10005362624
2026-07-20 12:33,A18,Stilstaand verkeer,Varsseveld - Zevenaar,Tussen Wehl (2) en knooppunt Oud-Dijk.,Eerder incident op aansluitende weg,24.0,3600,51.915737,6.137553,2026-07-20 10:52,10005362480
2026-07-20 12:33,A20,Stilstaand verkeer,Gouda - Hoek van Holland,Tussen knooppunt Gouwe en Nieuwerkerk aan den IJssel (17).,,8.0,2923,51.997955,4.647881,2026-07-20 11:51,10005362564
2026-07-20 12:33,A22,Stilstaand verkeer,Beverwijk - Velsen,Tussen knooppunt Beverwijk en de Velsertunnel.,,23.0,4800,52.458664,4.655641,2026-07-20 12:23,10005362635
2026-07-20 12:33,A27,Langzaam rijdend verkeer,Utrecht - Gorinchem,Tussen Nieuwegein (28) en Hagestein (27).,,6.0,2500,51.99082,5.11083,2026-07-20 12:25,10005362640
2026-07-20 12:33,A50,Stilstaand verkeer,Arnhem - Oss,Tussen knooppunt Grijsoord en Renkum (19).,Eerder ongeval,17.0,3999,51.996147,5.789745,2026-07-20 11:27,10005362523
2026-07-20 12:33,A50,Langzaam rijdend verkeer,Arnhem - Oss,Tussen knooppunt Ewijk en de Maasbrug.,,14.0,6700,51.80505,5.675811,2026-07-20 11:35,10005362536
2026-07-20 12:33,A67,Langzaam rijdend verkeer,Belgische grens - Eindhoven,Tussen Eersel (30) en knooppunt De Hogt.,,9.0,4800,51.400578,5.410653,2026-07-20 12:19,10005362627
2026-07-20 12:33,A73,Langzaam rijdend verkeer,Nijmegen - Maasbracht,Tussen knooppunt Ewijk en Nijmegen.,,5.0,2700,51.84754,5.760417,2026-07-20 11:54,10005362571
2026-07-20 12:33,A73,Langzaam rijdend verkeer,Maasbracht - Nijmegen,Tussen Boxmeer (6) en Haps (5).,,8.0,4300,51.6726,5.898442,2026-07-20 12:05,10005362597
2026-07-20 12:33,A73,Langzaam rijdend verkeer,Nijmegen - Maasbracht,Tussen Horst (11) en knooppunt Zaarderheiken.,,6.0,3100,51.407238,6.125474,2026-07-20 12:23,10005362636
2026-07-20 12:33,A76,Stilstaand verkeer,Geleen - Keulen,Tussen knooppunt Kunderberg en Duitsland.,Door grenscontrole,16.0,3100,50.818733,6.024534,2026-07-20 10:19,10005362444
2026-07-20 12:33,A325,Stilstaand verkeer,Knooppunt Velperbroek - Nijmegen,Tussen Westervoort en Arnhem-Centrum.,,7.0,2500,51.962772,5.897216,2026-07-20 12:21,10005362631
2026-07-20 12:33,N57,Langzaam rijdend verkeer,Ellemeet - Westenschouwen,Tussen Ellemeet en Burgh-Haamstede.,,3.0,2200,51.702415,3.792988,2026-07-20 12:30,10005362648
2026-07-20 14:36,A1,Stilstaand verkeer,Hengelo - Osnabrück,Tussen De Lutte (34) en Duitsland.,Door grenscontrole,9.0,2400,52.31377,7.043839,2026-07-20 10:13,10005362434
2026-07-20 14:36,A1,Stilstaand verkeer,Amsterdam - Amersfoort,Tussen Naarden-Vesting (6) en Blaricum (8).,,8.0,3000,52.272804,5.193229,2026-07-20 13:45,10005362848
2026-07-20 14:36,A2,Stilstaand verkeer,Utrecht - 's-Hertogenbosch,Tussen Everdingen (12) en de Martinus Nijhoffbrug.,,34.0,13700,51.82852,5.255448,2026-07-20 13:31,10005362806
2026-07-20 14:36,A2,Stilstaand verkeer,Eindhoven - Maastricht,Tussen Nederweert (39) en Kelpen-Oler (40).,,13.0,2200,51.249275,5.778918,2026-07-20 14:12,10005362927
2026-07-20 14:36,A2,Langzaam rijdend verkeer,'s-Hertogenbosch - Maastricht,Tussen knooppunt Ekkersweijer en knooppunt De Hogt.,,5.0,2600,51.463036,5.406754,2026-07-20 14:22,10005362953
2026-07-20 14:36,A2,Langzaam rijdend verkeer,Eindhoven - Maastricht,Tussen Kelpen-Oler (40) en de Brug Wessem.,,14.0,6700,51.16073,5.88961,2026-07-20 14:25,10005362966
2026-07-20 14:36,A5,Stilstaand verkeer,Amsterdam - Hoofddorp,Tussen knooppunt Raasdorp en knooppunt De Hoek.,,7.0,2600,52.312534,4.732393,2026-07-20 14:30,10005362983
2026-07-20 14:36,A7,Stilstaand verkeer,Westerbroek - Bremen,Tussen Oudeschans (48) en Duitsland.,Door grenscontrole,10.0,2000,53.18038,7.227433,2026-07-20 10:46,10005362471
2026-07-20 14:36,A9,Stilstaand verkeer,Amstelveen - Alkmaar,Tussen knooppunt Rottepolderplein en knooppunt Velsen.,,31.0,3800,52.4264,4.683087,2026-07-20 14:11,10005362923
2026-07-20 14:36,A12,Langzaam rijdend verkeer,Arnhem - Duitse grens,Tussen Zevenaar (29) en knooppunt Oud-Dijk.,Door grenscontrole,4.0,2300,51.92673,6.114486,2026-07-20 09:34,10005362406
2026-07-20 14:36,A12,Langzaam rijdend verkeer,Duitse grens - Arnhem,Tussen Beek (30) en Duiven (28).,,19.0,8500,51.9505,6.058844,2026-07-20 10:29,10005362451
2026-07-20 14:36,A12,Stilstaand verkeer,Arnhem - Oberhausen,Tussen knooppunt Oud-Dijk en Duitsland.,,18.0,2400,51.898357,6.165913,2026-07-20 14:32,10005362991
2026-07-20 14:36,A15,Stilstaand verkeer,Gorinchem - Nijmegen,Op de verbindingsweg van de A15 vanuit Gorinchem naar de A2 richting 's-Hertogenbosch.,,8.0,900,51.851105,5.2332377,2026-07-20 13:59,10005362886
2026-07-20 14:36,A15,Langzaam rijdend verkeer,Nijmegen - Gorinchem,Tussen Wadenoijen (31) en knooppunt Deil.,,6.0,4200,51.858597,5.260212,2026-07-20 14:20,10005362949
2026-07-20 14:36,A15,Langzaam rijdend verkeer,Nijmegen - Gorinchem,Tussen knooppunt Deil en Leerdam (29).,,5.0,2200,51.847347,5.141708,2026-07-20 14:32,10005362992
2026-07-20 14:36,A16,Stilstaand verkeer,Rotterdam - Breda,Tussen knooppunt Ridderkerk-Zuid en Hendrik-Ido-Ambacht (23).,,8.0,2700,51.838028,4.615708,2026-07-20 14:07,10005362905
2026-07-20 14:36,A16,Stilstaand verkeer,Breda - Rotterdam,Tussen Dordrecht-Willemsdorp (19) en Dordrecht-Centrum (21).,,23.0,2400,51.785023,4.65045,2026-07-20 14:15,10005362931
2026-07-20 14:36,A16,Stilstaand verkeer,Breda - Rotterdam,Tussen knooppunt Klaverpolder en Dordrecht (20).,,16.0,3100,51.75307,4.642739,2026-07-20 14:31,10005362987
2026-07-20 14:36,A16,Langzaam rijdend verkeer,Rotterdam - Breda,Tussen Hendrik-Ido-Ambacht (23) en de Drechttunnel.,,4.0,2800,51.808937,4.64836,2026-07-20 14:31,10005362988
2026-07-20 14:36,A20,Langzaam rijdend verkeer,Gouda - Hoek van Holland,Tussen knooppunt Gouwe en Nieuwerkerk aan den IJssel (17).,,7.0,3300,51.995132,4.643389,2026-07-20 13:45,10005362849
2026-07-20 14:36,A27,Langzaam rijdend verkeer,Utrecht - Gorinchem,Tussen Nieuwegein (28) en Hagestein (27).,,4.0,2400,51.99082,5.11083,2026-07-20 14:31,10005362989
2026-07-20 14:36,A28,Stilstaand verkeer,Amersfoort - Utrecht,Op de verbindingsweg van de A28 vanuit Amersfoort naar de A27 richting Breda.,,7.0,900,52.078636,5.1592064,2026-07-20 14:27,10005362978
2026-07-20 14:36,A29,Stilstaand verkeer,Rotterdam - Sabina,Tussen knooppunt Hellegatsplein en de Volkerakbrug.,,9.0,2100,51.690063,4.405723,2026-07-20 14:32,10005362993
2026-07-20 14:36,A29,Stilstaand verkeer,Sabina - Rotterdam,Tussen knooppunt Sabina en de Volkerakbrug.,,9.0,2000,51.688187,4.408544,2026-07-20 14:33,10005362995
2026-07-20 14:36,A50,Langzaam rijdend verkeer,Arnhem - Oss,Tussen knooppunt Valburg en de Maasbrug.,Eerder ongeval,29.0,12200,51.800404,5.670778,2026-07-20 11:35,10005362536
2026-07-20 14:36,A50,Stilstaand verkeer,Apeldoorn - Arnhem,Tussen knooppunt Beekbergen en Loenen (23).,,17.0,4500,52.141838,5.993141,2026-07-20 14:17,10005362940
2026-07-20 14:36,A58,Langzaam rijdend verkeer,Tilburg - Breda,Tussen Tilburg-Reeshof (12) en Bavel (13).,,7.0,4500,51.558437,4.869291,2026-07-20 14:25,10005362967
2026-07-20 14:36,A58,Langzaam rijdend verkeer,Breda - Tilburg,Tussen knooppunt Galder en Ulvenhout (14).,,4.0,2100,51.529022,4.774977,2026-07-20 14:32,10005362994
2026-07-20 14:36,A59,Stilstaand verkeer,Knooppunt Zonzeel - 's-Hertogenbosch,Tussen Made (32) en knooppunt Hooipolder.,,27.0,6200,51.687286,4.88514,2026-07-20 14:15,10005362933
2026-07-20 14:36,A73,Langzaam rijdend verkeer,Maasbracht - Nijmegen,Tussen Malden (3) en Nijmegen-Dukenburg (2).,,4.0,2300,51.784878,5.82511,2026-07-20 14:31,10005362990
2026-07-20 14:36,A76,Stilstaand verkeer,Geleen - Keulen,Tussen knooppunt Kunderberg en Duitsland.,Door grenscontrole,18.0,4500,50.818733,6.024534,2026-07-20 10:19,10005362444
2026-07-20 14:36,N57,Langzaam rijdend verkeer,Rotterdam - Voorne-Putten,Tussen Brielle-Noord en Hellevoetsluis/Oudenhoorn.,,7.0,4500,51.861423,4.156718,2026-07-20 14:30,10005362985
2026-07-20 16:53,A1,Stilstaand verkeer,Hengelo - Osnabrück,Tussen De Lutte (34) en Duitsland.,Door grenscontrole,9.0,2400,52.31377,7.043839,2026-07-20 10:13,10005362434
2026-07-20 16:53,A1,Stilstaand verkeer,Apeldoorn - Hengelo,Tussen Deventer-Oost (24) en Bathmen (25).,,31.0,3200,52.240944,6.263166,2026-07-20 16:41,10005363434
2026-07-20 16:53,A2,Stilstaand verkeer,Utrecht - 's-Hertogenbosch,Tussen Culemborg (13) en knooppunt Deil.,,20.0,5400,51.86908,5.217902,2026-07-20 13:31,10005362806
2026-07-20 16:53,A2,Stilstaand verkeer,Maastricht - Eindhoven,Tussen Kelpen-Oler (40) en Weert-Noord (38).,Ongeval met vrachtwagen,69.0,9400,51.276886,5.663073,2026-07-20 15:45,10005363183
2026-07-20 16:53,A2,Stilstaand verkeer,Eindhoven - Maastricht,Tussen Kelpen-Oler (40) en de Brug Wessem.,,32.0,10200,51.16106,5.889174,2026-07-20 16:08,10005363260
2026-07-20 16:53,A2,Langzaam rijdend verkeer,Utrecht - 's-Hertogenbosch,Tussen knooppunt Oudenrijn en Everdingen (12).,,13.0,7400,51.969975,5.108945,2026-07-20 16:48,10005363462
2026-07-20 16:53,A4,Langzaam rijdend verkeer,Den Haag - Rotterdam,Tussen Schiedam-Noord (10) en knooppunt Benelux.,,6.0,3700,51.88831,4.379022,2026-07-20 15:54,10005363215
2026-07-20 16:53,A4,Langzaam rijdend verkeer,Amsterdam - Rotterdam,Tussen knooppunt Prins Clausplein en Den Haag-Zuid (12).,,11.0,6700,52.017612,4.31589,2026-07-20 15:57,10005363225
2026-07-20 16:53,A4,Langzaam rijdend verkeer,Den Haag - Rotterdam,Tussen Den Hoorn (13) en Slinksloot.,,4.0,2200,51.977463,4.334401,2026-07-20 16:46,10005363454
2026-07-20 16:53,A9,Langzaam rijdend verkeer,Amstelveen - Alkmaar,Tussen knooppunt Rottepolderplein en knooppunt Velsen.,,7.0,3000,52.427082,4.68218,2026-07-20 14:11,10005362923
2026-07-20 16:53,A9,Stilstaand verkeer,Amstelveen - Alkmaar,Tussen knooppunt Raasdorp en knooppunt Rottepolderplein.,,15.0,3400,52.377758,4.708612,2026-07-20 16:37,10005363416
2026-07-20 16:53,A12,Stilstaand verkeer,Arnhem - Oberhausen,Tussen knooppunt Oud-Dijk en Duitsland.,Door grenscontrole,11.0,2000,51.898357,6.165913,2026-07-20 09:34,10005362406
2026-07-20 16:53,A12,Stilstaand verkeer,Utrecht - Den Haag,Tussen knooppunt Lunetten en knooppunt Oudenrijn.,,15.0,5700,52.067734,5.061696,2026-07-20 15:12,10005363089
2026-07-20 16:53,A12,Stilstaand verkeer op parallelrijbaan,Utrecht - Den Haag,Op de parallelbaan. Tussen knooppunt Lunetten en de Galecopperbrug.,,12.0,4000,52.06098,5.096895,2026-07-20 16:07,10005363252
2026-07-20 16:53,A12,Langzaam rijdend verkeer,Duitse grens - Arnhem,Tussen Zevenaar (29) en Duiven (28).,,5.0,2400,51.962257,6.018094,2026-07-20 16:47,10005363456
2026-07-20 16:53,A12,Stilstaand verkeer,Arnhem - Duitse grens,Tussen knooppunt Velperbroek en Duiven (28).,,8.0,2200,51.96188,6.019073,2026-07-20 16:48,10005363460
2026-07-20 16:53,A15,Stilstaand verkeer,Nijmegen - Gorinchem,Tussen knooppunt Deil en Leerdam (29).,,13.0,2600,51.8481,5.158082,2026-07-20 16:05,10005363248
2026-07-20 16:53,A15,Langzaam rijdend verkeer,Nijmegen - Gorinchem,Tussen knooppunt Deil en Arkel (28).,,11.0,6300,51.840534,5.035569,2026-07-20 16:42,10005363436
2026-07-20 16:53,A16,Stilstaand verkeer,Rotterdam - Breda,Tussen knooppunt Ridderkerk-Noord en de Drechttunnel.,,22.0,8600,51.807426,4.649552,2026-07-20 14:40,10005363013
2026-07-20 16:53,A16,Langzaam rijdend verkeer,Breda - Rotterdam,Tussen Rotterdam-Kralingen (26) en de Rottemerentunnel.,,6.0,3200,51.961445,4.52005,2026-07-20 16:14,10005363283
2026-07-20 16:53,A16,Langzaam rijdend verkeer,Breda - Rotterdam,Tussen Dordrecht-Centrum (21) en knooppunt Ridderkerk-Zuid.,,7.0,4700,51.844036,4.610212,2026-07-20 16:40,10005363428
